,小区名称,小区平均房价
2573,联合畔上居,38788.0
2574,联合麦田,16350.0
2575,联庄公寓,48362.0
2576,联珠里,42983.0
2577,联锦大厦,31842.0
2578,聚望名座,23118.0
2579,聚金商厦,19206.555555555555
2580,肖家弄,17863.6
2581,育才东苑,27663.894736842107
2582,育才西苑,28329.777777777777
2583,育秀园,26370.0
2584,胜利新村,84255.16666666667
2585,胜月院小区,36746.333333333336
2586,胜稼红星嘉园四区,26385.0
2587,胡姬花园,25294.166666666668
2588,胭脂新村,45470.333333333336
2589,至高钱塘一品,23612.6
2590,臻奥院,77568.04166666667
2591,艮园社区,42504.36363636364
2592,艮山上,38409.0
2593,艮山福居,42993.92307692308
2594,艮山西路,39212.0
2595,良景学府,30599.333333333332
2596,良渚十六街区,16833.333333333332
2597,良渚文化村七贤郡,33348.59459459459
2598,良渚文化村探梅里B,34950.88888888889
2599,良渚文化村春漫里,15651.5
2600,良渚文化村柳映坊一期,33627.333333333336
2601,良渚文化村柳映坊三期,37103.75
2602,良渚文化村柳映坊二期,34938.8
2603,良渚文化村白鹭郡东,34157.583333333336
2604,良渚文化村白鹭郡北,29107.615384615383
2605,良渚文化村白鹭郡南,36207.833333333336
2606,良渚文化村竹径茶语,31645.75
2607,良渚文化村阳光天际,46294.857142857145
2608,良渚花苑新村,22347.105263157893
2609,良熟新苑,21655.6
2610,艺尚里,27128.833333333332
2611,花园北村,68266.0
2612,花园北村1212宿舍,77636.0
2613,花园南村,87547.75
2614,花园西村,96775.0
2615,花圃铁路新村,57346.0
2616,花坞嘉苑,17837.0
2617,花城名苑,26002.333333333332
2618,芳满庭,57588.5
2619,苋浦社区,20775.521739130436
2620,苏家潭,28452.6
2621,苏黎士小镇,36850.88888888889
2622,苕溪人家,17519.0
2623,苕溪公馆,27608.033333333333
2624,苕溪南湖人家,28409.4
2625,英冠乐创城,29379.666666666668
2626,英冠天地,15049.0
2627,茂宸金座,43604.666666666664
2628,茶厂宿舍,59517.5
2629,茶啾弄,43462.0
2630,茶市新村,36626.5
2631,荀山花苑,18706.0
2632,荀庄,55972.71428571428
2633,荆山翠谷,28746.9
2634,荣华里,36443.6
2635,荣安望江南,80221.53846153847
2636,荣安柳岸闻莺,35284.25
2637,荣安翡翠半岛,28730.0
2638,荷花小区,21323.666666666668
2639,荷花池头,69959.0
2640,荷裕庭,19512.333333333332
2641,荷韵江南苑,25126.0
2642,莫干山路361号,83093.0
2643,莫干山路613号,63716.0
2644,莫干山路633号,59569.5
2645,莫干山路79号,82823.66666666667
2646,莫干山路90号,39960.0
2647,莫干山路94号,43969.0
2648,莫干巷,26630.0
2649,莫干新村,43423.5
2650,莫衙营,39966.0
2651,莱德绅华府,77555.5
2652,莱茵旺角七号,26425.333333333332
2653,莱茵知己,27818.29411764706
2654,莱蒙水榭山,33167.333333333336
2655,莱蒙水榭春天,83959.4705882353
2656,莲花公寓,22437.5
2657,莲花新村东区,42397.0
2658,莲花新村西区,45365.666666666664
2659,莲花港家园,46093.46666666667
2660,菜市路,20532.0
2661,萧山宝龙城市广场,19696.75
2662,萧山时代广场,28417.5
2663,萧杭人家,30359.0
2664,萧然东路456号,29418.0
2665,萧然之芯,27558.0
2666,萧然人家,27625.0
2667,萧然南路387号,34188.0
2668,萧绍路507号,24821.0
2669,葡萄园小区,14411.0
2670,董家弄,34897.57142857143
2671,董家新村,36385.5
2672,董家村住宅,35907.5
2673,蒋村花园如意苑,35835.0
2674,蓝城春风燕语,29789.0
2675,蓝天公寓,35680.28571428572
2676,蓝天城市花园,39441.75
2677,蓝桥名苑,29168.8
2678,蓝桥景苑,30793.25
2679,蓝江公寓,41616.0
2680,蓝江四季晶品,22792.5
2681,蓝色嘉园,19870.5
2682,蓝色港湾,17966.473684210527
2683,蓝色霞湾,52632.0
2684,蓝钻天成,32998.28571428572
2685,蔚蓝公寓,63204.0
2686,蔚蓝国际大厦,22660.0
2687,藕花洲大街,18535.0
2688,藕花洲大街西段623号,14269.0
2689,藕花苑,20214.0
2690,虎山社区,19719.0
2691,虎山雅苑,18521.166666666668
2692,蚕花园永兴坊,28137.0
2693,蚕花园永和坊,30070.333333333332
2694,蚕花园永宁坊,31577.0
2695,蚕花园永安坊,34338.3
2696,蚕花园永庆坊,31526.863636363636
2697,融信学院府,75689.66666666667
2698,融信杭州公馆,85059.9
2699,融信永兴首府,40408.71428571428
2700,融信江南学府,42534.181818181816
2701,融信沐澜,48502.0
2702,融信澜天,49669.846153846156
2703,融信萧山公馆,47011.166666666664
2704,融信蓝孔雀,72516.4
2705,融信远洋厘望轩,94549.5
2706,融创东南海,30203.333333333332
2707,融创华奥时代奥城,92268.42857142857
2708,融创印时代,17516.0
2709,融创宜和园,90612.0
2710,融创富春壹号院,34157.0
2711,融创微风之城,20482.905660377357
2712,融创望海潮,48781.0
2713,融创杭州印,32702.914285714287
2714,融创森与海之城,10636.888888888889
2715,融创河滨之城水澜轩,85205.75
2716,融创河滨之城雨澜轩,89181.42307692308
2717,融创溪涧堂,62418.75
2718,融创玖樟台,60657.666666666664
2719,融创瑷颐湾,44690.07142857143
2720,融创瑷骊山,40141.48387096774
2721,融创金成未来海,46446.0
2722,融创金成江南府,38761.11111111111
2723,融创金成臻蓝府,44020.0
2724,融创金成英特学府,40891.94736842105
2725,融创金成西溪海,43684.14634146341
2726,衣锦人家,15454.75
2727,衣锦街406号,16566.0
2728,衣锦街545号,11821.0
2729,袁井巷,42455.0
2730,裕兴院,38010.0
2731,裕园公寓,27817.777777777777
2732,裕达大厦,38607.0
2733,褐石公馆,15997.5
2734,西中圣和花园,29782.5
2735,西之望府,24330.64285714286
2736,西园凤都苑,35455.5
2737,西城时代家园,34617.03571428572
2738,西塘花苑,29259.454545454544
2739,西墅保锦苑,17543.5
2740,西墅绿洲,19253.777777777777
2741,西墅花园,15498.5
2742,西墅街286号,23053.0
2743,西墅锦园,17957.8
2744,西子三水公寓,11440.444444444445
2745,西子铭苑,69311.0
2746,西子阳光星城,10326.0
2747,西小河小区,15910.142857142857
2748,西小河街353号,16298.0
2749,西山公寓,23953.14285714286
2750,西房余杭公馆,45673.0
2751,西房拱宸外滩,33947.61538461538
2752,西文东苑,40167.0
2753,西文南苑,39068.666666666664
2754,西林人家,14371.0
2755,西江塘小区,14483.0
2756,西河公寓,23996.0
2757,西泠花苑,48664.0
2758,西湖区教师公寓,42103.0
2759,西湖大道261、263、265号,59922.0
2760,西湖定安名都,109623.0
2761,西湖家园,35417.0
2762,西湖新城,42544.5
2763,西湖花园,44931.0
2764,西湖花园南苑,36538.0
2765,西湘公寓,28922.0
2766,西溪乐天城,20739.666666666668
2767,西溪八方城,28919.176470588234
2768,西溪公寓,69849.0
2769,西溪北苑北区,34247.0
2770,西溪十九府,29647.666666666668
2771,西溪华东园,43523.22222222222
2772,西溪名园,76033.8
2773,西溪君庐,52500.0
2774,西溪天堂悦居,42638.5
2775,西溪山庄泊恩郡,62479.0
2776,西溪山庄麓云苑,52073.0
2777,西溪庭院,30161.0
2778,西溪新城市,51296.666666666664
2779,西溪晴雪,48043.1
2780,西溪曼哈顿,18578.666666666668
2781,西溪望庄,32043.0
2782,西溪永乐城,44584.0
2783,西溪河下76号,76279.0
2784,西溪河东,100380.35714285714
2785,西溪泊岸,19473.5
2786,西溪玫瑰,78609.0
2787,西溪花园流芳苑,43264.0
2788,西溪花城,29017.0
2789,西溪蓝海,38843.1
2790,西溪蝶园一期,71492.85714285714
2791,西溪蝶园二期,76976.45833333333
2792,西溪诚园守纯苑,87947.8
2793,西溪诚园明礼苑,40960.0
2794,西溪诚园正信苑,88923.6
2795,西溪诚园知敬苑,89577.33333333333
2796,西溪诚园致诚苑,91948.0
2797,西溪路22-97号,75660.5
2798,西溪路403号,71716.0
2799,西溪锋尚苑,26201.875
2800,西溪雅苑,30268.0
2801,西田公馆,23623.0
2802,西苑小区,19360.666666666668
2803,西苑小区(临安),13508.666666666666
2804,西苑小区(西湖),52734.0
2805,西荡苑杏苑,49577.5
2806,西荡苑桃苑,49462.0
2807,西荡苑梨苑,47969.181818181816
2808,西鉴枫景,55512.6
2809,西铭苑,50262.5
2810,西雅园,15930.857142857143
2811,观唐花园,15227.0
2812,观巷,61996.142857142855
2813,观澜时代云邸苑,27308.97619047619
2814,观邸国际,41260.09090909091
2815,观音堂路102号,45480.0
2816,观音塘小区,43141.0
2817,观音桥小区,29921.0
2818,解放路213号,46222.0
2819,诚盛天际湾,21785.0
2820,豆腐巷,61487.0
2821,豪景城,19707.0
2822,豪曹巷,46905.0
2823,豪波西溪润景,25682.375
2824,贝利保元泽第,25254.333333333332
2825,贝利栖溪公馆,23808.333333333332
2826,贝利栖溪望府,20654.75
2827,贝利珑昕泽第,21747.25
2828,贡院,47083.333333333336
2829,财和湘域湾,36126.4
2830,财富商厦,26715.25
2831,贤明府,10949.0
2832,贺田尚城,43452.47222222222
2833,贾家弄,38870.5
2834,赛丽绿城丽园,76643.0
2835,赞成乐山红叶,35262.3125
2836,赞成岭上花苑,30710.125
2837,赞成杭家,27922.222222222223
2838,赞成林风映水苑,104350.0
2839,赞成林风沁林苑,106757.33333333333
2840,赞成檀府,24902.043478260868
2841,赞成美树,32423.315789473683
2842,赞成良著壹号院,36792.0
2843,赞成赞城,29247.2
2844,赞成首府,24580.055555555555
2845,赞成香颂一期,26216.133333333335
2846,赞成香颂二期,28647.833333333332
2847,赞成龙兴道一号,25911.625
2848,赵家弄(余杭),21190.0
2849,赵家弄(萧山),27071.0
2850,超级星期天,25864.162790697676
2851,越秀亲爱里,52345.0
2852,越秀星悦城,24264.631067961163
2853,越秀星汇尚城,40207.375
2854,越秀星汇悦城,40573.625
2855,越秀景瑞悦见山,29640.555555555555
2856,越美园,11802.5
2857,路劲远洋江南院子,39495.75
2858,转塘直街小区,43182.0
2859,达盟山庄商务公寓,54735.5
2860,过军桥河下,47218.5
2861,迎宾花苑,23818.0
2862,迎宾苑镬子山庄迎宾苑,19034.25
2863,迎宾路158-1号,17363.0
2864,迎宾路158号,23170.0
2865,迎春东苑小区,51589.0
2866,迎春北苑,46489.5
2867,迎春南苑,47611.666666666664
2868,迎春小区,61698.8
2869,运动新村,16448.0
2870,运新花苑二区,76712.0
2871,运河万科中心,32224.0
2872,运河东苑,38046.57142857143
2873,运河天城国际,48720.0
2874,运河玲珑香榭,18347.46153846154
2875,近江家园一园,63261.666666666664
2876,近江家园七园,57236.25
2877,近江家园九园,62857.0
2878,近江家园二园,67004.5
2879,近江家园五园,66116.2
2880,近江家园八园,60779.0
2881,近江家园六园,62385.75
2882,近江家园四园,65519.0
2883,近江苑,51960.0
2884,进修弄,20858.0
2885,远东新月公寓,47064.0
2886,远大花园,47664.875
2887,远大金地中心,18619.0
2888,远洋万和四季,47489.0
2889,远洋公馆,79757.6
2890,远洋公馆绿园,100259.0
2891,远洋大河宸章,97584.75
2892,远洋山水花园,15444.75
2893,远洋心里,38905.28571428572
2894,远洋招商上塘宸章,64649.666666666664
2895,远洋西溪公馆,49042.42307692308
2896,远洋路劲上河宸章,33533.96296296296
2897,远洋香奈,37289.666666666664
2898,远顺大厦,8006.0
2899,迪凯运河印象,25894.777777777777
2900,通和十二橡树,24842.833333333332
2901,通和戈雅公寓,29842.24074074074
2902,通和都市枫林,31080.727272727272
2903,通怡花苑,30590.0
2904,通惠丽港,24507.777777777777
2905,通江桥高层小区,40604.0
2906,通济路1-12号,26166.0
2907,通盛嘉苑,43806.0
2908,通策广场,37948.454545454544
2909,通达小区,30135.0
2910,逸仙路,17962.0
2911,逸品明珠花苑,28886.0
2912,逸城,19893.35632183908
2913,逸居城,29391.69230769231
2914,遂安路,84537.0
2915,遥祥寺巷,56127.0
2916,邮政公寓,59903.0
2917,邮电新村,88592.85714285714
2918,邮电路16-38号,81161.0
2919,邱山公寓,17632.5
2920,邱山大街114-755号,20777.81818181818
2921,邱山大街344号-1,21019.0
2922,邱山小区,21399.75
2923,郡亭公寓,34317.666666666664
2924,郡原九润公寓,37307.71428571428
2925,郡原列岛花园,33869.0
2926,郡原相江公寓,42696.52631578947
2927,郡望府,33858.0
2928,郡枫绿园东区,31284.625
2929,郡枫绿园西区,32843.5
2930,郡楓华庭,68087.5
2931,郦城公寓,21760.5
2932,都会艺境,36060.5
2933,都市春天,14458.666666666666
2934,都市水乡水映苑,36355.27777777778
2935,都市水乡水曲苑,33472.5
2936,都市水乡水月苑,32171.6
2937,都市水乡水涟苑,31432.333333333332
2938,都市水乡水清苑,32763.0
2939,都市水乡水滟苑,33098.916666666664
2940,都市水乡水秀苑,34971.181818181816
2941,都市港湾,16776.0
2942,都市知音,20826.285714285714
2943,都市阳光乐苑,32187.75
2944,都市阳光华苑,33059.6
2945,都市阳光和苑,32932.1
2946,都市阳光嘉苑,31456.70588235294
2947,醋坊新村,40499.0
2948,采荷东区,56399.25
2949,采荷人家,57958.166666666664
2950,采荷大厦,37942.0
2951,采荷小区洁莲邨,58022.333333333336
2952,采荷小区玉荷邨,57694.0
2953,采荷小区紫藕邨,61482.25
2954,采荷小区红菱邨,58471.142857142855
2955,采荷小区翠柳邨,60773.5
2956,采荷小区芙蓉邨,58915.25
2957,采荷小区金谷邨,54738.5
2958,采荷小区青莼邨,48244.0
2959,采荷新村,56778.38461538462
2960,采荷绿萍,44899.333333333336
2961,采荷街道商教苑社区,54895.0
2962,采荷路33号,52388.0
2963,里东山弄,79103.0
2964,里河公寓,17798.0
2965,野风启城,21294.967741935485
2966,野风山城·泰禾里,21486.5
2967,野风春晓,22681.48780487805
2968,野风海天城,29256.53846153846
2969,野风现代中心,21662.0
2970,野风珑园,26461.285714285714
2971,野风秋雅,22644.444444444445
2972,金世纪红枫苑,20564.4
2973,金世纪运河丽园,19027.444444444445
2974,金典家园,34150.0
2975,金凌花园,14037.461538461539
2976,金厦公寓,35472.166666666664
2977,金地天逸,55410.92857142857
2978,金地广场,26582.85714285714
2979,金地德圣中心,27693.333333333332
2980,金地格林格林,33061.95
2981,金地玖峯汇,52979.333333333336
2982,金地繁华里,52035.375
2983,金地自在城东苑,55634.9
2984,金地自在城乐活湾,45174.0
2985,金地自在城悦活轩,45636.07142857143
2986,金地自在城林溪里,55667.82352941176
2987,金地自在城栖霞居,55739.153846153844
2988,金地自在城求学里,55736.625
2989,金地自在城玛瑙湾,54343.4
2990,金地自在城鹭影轩,60303.782608695656
2991,金地艺境东区,30160.285714285714
2992,金地艺境西区,30760.125
2993,金地西溪风华,72762.5
2994,金地都会钱塘东区,32509.090909090908
2995,金城华府,16557.6
2996,金城花园,21250.909090909092
2997,金城阳光苑,18632.0
2998,金域三江,23927.5
2999,金域兰庭,27007.04761904762
3000,金基晓庐,92828.85714285714
3001,金基青云山居,43479.0
3002,金宇彩虹嘉都,17369.96875
3003,金家桥公寓,23657.0
3004,金家花园,6839.0
3005,金岸提香,30754.5
3006,金峰大厦,25824.0
3007,金帝文源广场,21555.5
3008,金帝柠檬公寓,29357.8
3009,金帝海珀一期,28961.533333333333
3010,金帝海珀二期,28561.77142857143
3011,金帝金色钱塘,36858.57777777778
3012,金帝高新科技广场,23425.0
3013,金庆公寓,67992.5
3014,金成花园,54455.61538461538
3015,金昌春和钱塘,69622.26086956522
3016,金星桃源居,31147.285714285714
3017,金桥社区,19831.0
3018,金桥花苑,24269.11111111111
3019,金棕榈花园,50904.857142857145
3020,金欣公寓,48950.5
3021,金汇之星,29259.0
3022,金汇首府,28567.8
3023,金沙公寓,24352.0
3024,金沙国际,15575.307692307691
3025,金沙学府,36530.9
3026,金沙居,14182.34375
3027,金沙湖1号,25680.238095238095
3028,金浦明苑东区,26875.0
3029,金浦明苑西区,28521.75
3030,金海公寓,41293.28571428572
3031,金源公寓(余杭),29034.75
3032,金源公寓(西湖),30092.9
3033,金牛坊,58319.5
3034,金牛铭座,25768.0
3035,金狮苑,43280.42857142857
3036,金瑞城市风景,73300.5
3037,金瑞大厦,27442.0
3038,金田花园,41373.958333333336
3039,金盛曼城,38788.77142857143
3040,金盾花园,12784.0
3041,金石华城,21960.2
3042,金祝新村,86809.33333333333
3043,金祝花园,76602.0
3044,金祝西路13号,74199.0
3045,金禾嘉园,13499.75
3046,金禾嘉苑,29538.5
3047,金秋花园,38676.42857142857
3048,金箭公寓,20178.333333333332
3049,金色和庄,24413.75
3050,金色时代,20860.444444444445
3051,金色蓝庭,71058.14285714286
3052,金色黎明一期,47167.76470588235
3053,金色黎明三期,50526.0
3054,金色黎明二期,51021.8125
3055,金苑山庄,62363.666666666664
3056,金街美地,22883.0
3057,金衙庄公寓,48281.0
3058,金辉久尚云筑,30722.0
3059,金辉紫雅云邸,47656.375
3060,金辉贤林信步,38168.0
3061,金逸雅苑,17393.0
3062,金都华府,70134.0
3063,金都华庭,54267.545454545456
3064,金都城市芯宇,82731.33333333333
3065,金都夏宫,26756.641304347828
3066,金都新城,42481.88888888889
3067,金都梧桐苑,29624.6
3068,金都花园,43758.57142857143
3069,金都西花庭,40451.46666666667
3070,金都铭苑,24626.0
3071,金都雅苑,33033.2
3072,金铂湾,29889.757575757576
3073,金阳湾,22803.0
3074,金隅中铁诺德都会森林,78716.33333333333
3075,金隅田员外,30399.14285714286
3076,金隅空港公馆,15206.813953488372
3077,金隅观澜时代天筑,28852.862068965518
3078,金隅观澜时代朗轩,30509.020833333332
3079,金隅观澜时代瀚庭,28970.3
3080,金隆花园,35625.2
3081,金雅苑社区,29492.0
3082,金马公寓,24715.5
3083,金马同盛,23500.0
3084,金马名仕园,25939.0
3085,金鹿雅园,64992.0
3086,金鼎华庭一期,23985.5
3087,金鼎阳光公寓,25895.0
3088,金龙大厦,21688.7
3089,鑫福浦园,26512.4
3090,鑫运时代金座,31622.0
3091,钛合国际,22823.0
3092,钱塘ONE,33332.142857142855
3093,钱塘名都,56961.0
3094,钱塘大观,46178.142857142855
3095,钱塘帝景,65402.27272727273
3096,钱塘春晓,56517.40909090909
3097,钱塘春晓大厦,30776.5
3098,钱塘景苑,45467.642857142855
3099,钱塘梧桐蓝山,29943.684210526317
3100,钱塘滨和花园,55688.0
3101,钱塘玫瑰湾,50591.166666666664
3102,钱塘航空大厦,22728.0
3103,钱塘雅苑,47137.0
3104,钱江七苑,63634.0
3105,钱江三苑,75529.66666666667
3106,钱江之江新天地,18970.0
3107,钱江四苑东区,63796.0
3108,钱江国际商务中心,27861.0
3109,钱江国际时代广场,25273.666666666668
3110,钱江彩虹府,51096.5
3111,钱江御府,114156.0
3112,钱江新村一区,25563.0
3113,钱江时代公寓,61526.42857142857
3114,钱江水晶城,70693.16666666667
3115,钱江水晶澜轩,104323.0
3116,钱江湾花园,44008.82142857143
3117,钱江苑,51982.333333333336
3118,钱江西溪和景,39973.0
3119,钱潮花园,33186.2
3120,钱王大街1598号,13660.0
3121,钱王新村,12709.333333333334
3122,钱王街288号,12098.0
3123,钱王街767/769号,12633.0
3124,钱王街780号,13148.0
3125,钱王街840号,14010.0
3126,钱盛商厦梦公馆,21196.333333333332
3127,钱神花苑,23691.0
3128,钱锦花园,16907.533333333333
3129,钱龙名汇公馆,24903.333333333332
3130,钼铁矿宿舍,25018.0
3131,铁岭花园,35201.0
3132,铁建万科江湾城,28013.1875
3133,铁流公寓,22265.0
3134,铁路新村,87089.0
3135,铂悦轩,13983.0
3136,铂瑞悦府,43976.0
3137,铂金名筑,46518.625
3138,铂金时代公寓,58462.1875
3139,铭和苑探梅坊,26765.636363636364
3140,铭和苑新荷坊,28196.0625
3141,铭和苑柳翠坊,26754.090909090908
3142,铭和苑桂雨坊,26718.238095238095
3143,铭雅苑东区,31838.47619047619
3144,铭雅苑西区,29761.0
3145,铭鹤花园,23074.25
3146,银城青山湖畔,27347.0
3147,银杏汇,97466.5
3148,银枪新村,47583.0
3149,银河商务中心,22056.0
3150,银河商务公馆,16588.0
3151,银河嘉园,45631.0
3152,银河小区,29933.176470588234
3153,银泰海威国际,64918.0
3154,银湖花苑,19215.85714285714
3155,银爵世纪公寓,39039.857142857145
3156,银色港湾公寓,48025.83870967742
3157,银都公寓,12811.0
3158,银马公寓,92138.25
3159,锦南人家,14590.333333333334
3160,锦南公寓,12551.5
3161,锦南新村,13741.5625
3162,锦园小区,39416.77777777778
3163,锦城公寓,10115.0
3164,锦城新天地购物广场,18352.0
3165,锦城街道景杉路791号,12068.0
3166,锦城镇城中街227号,13579.0
3167,锦天城市花园,13579.666666666666
3168,锦天花园,11416.75
3169,锦尚唐宁郡,17264.727272727272
3170,锦峰公寓,13583.0
3171,锦昌年华,29645.83870967742
3172,锦昌文华城,20776.25
3173,锦昌文华苑,60591.0
3174,锦桥家园,18382.0
3175,锦桥路65号,11154.0
3176,锦江公寓,15539.0
3177,锦江半岛,30791.666666666668
3178,锦江路,12076.0
3179,锦润公寓,45009.0
3180,锦溪优樾府,20673.6
3181,锦溪公寓,15684.0
3182,锦福新村,13042.0
3183,锦竹苑,14495.5
3184,锦绣兰庭(临安),15368.8
3185,锦绣兰庭(富阳),23308.0
3186,锦绣家园,53445.0
3187,锦绣山水苑,15350.153846153846
3188,锦绣文澜阁,63989.0
3189,锦绣新村,41190.333333333336
3190,锦绣时代中心,16626.0
3191,锦绣江南,60599.0
3192,锦绣钱塘,35641.09090909091
3193,锦良嘉苑一区,23462.0
3194,锦良嘉苑三区,23046.0
3195,锦花苑,47503.42857142857
3196,锦都世家,51450.6
3197,锦都嘉园,12271.42857142857
3198,镇东楼,36886.0
3199,镜瑞弄,57408.0
3200,镬子山社区,23534.0
3201,长乐北苑,44996.333333333336
3202,长乐路20弄,45043.0
3203,长兴苑小区,32937.5
3204,长坡里,45084.0
3205,长堤明苑,32675.88888888889
3206,长宁街,46028.333333333336
3207,长岗家园,18068.0
3208,长岛绿园,26672.0
3209,长庆街,44663.333333333336
3210,长庆里,41006.166666666664
3211,长征新村,38849.5
3212,长征桥路48弄,40261.666666666664
3213,长德公寓,35001.0
3214,长明寺巷小区,43073.0
3215,长春路,10600.0
3216,长木新村,38742.666666666664
3217,长板里,36606.0
3218,长江中路160号,34740.0
3219,长江小区,37840.28571428572
3220,长江西苑,37535.666666666664
3221,长河商厦,22398.714285714286
3222,长睦家苑,26497.25
3223,长睦邻里人家东苑,25452.0
3224,长睦邻里人家西苑,27961.0
3225,长睦锦苑,24514.666666666668
3226,长虹苑,40277.0
3227,长青嘉苑,29653.222222222223
3228,闲林山水丹枫苑,31287.428571428572
3229,闲林山水木兰苑,25670.25
3230,闲林山水梅兰苑,30634.0
3231,闲林山水海棠苑,25813.714285714286
3232,闲林山水紫薇苑,32318.363636363636
3233,闸弄口东村,37271.0
3234,闸弄口新村,37294.25
3235,闸弄口新苑,37573.0
3236,闸弄口铁路宿舍,37142.5
3237,闻皇庙社区,38239.666666666664
3238,阔板桥社区,29375.333333333332
3239,阮家居,46257.0
3240,阳光华城华景园,42754.555555555555
3241,阳光华城华翠园,44294.6
3242,阳光华庭,25442.0
3243,阳光地带花园,70950.57142857143
3244,阳光地带西区,59604.0
3245,阳光城上府,48292.642857142855
3246,阳光城上林湖,29868.55
3247,阳光城山水悦江府,26800.6
3248,阳光城悦景湾,26887.46153846154
3249,阳光城文澜府,78896.0
3250,阳光城普升,39612.357142857145
3251,阳光城未来悦MAX,74872.0
3252,阳光城檀悦,81363.83333333333
3253,阳光城翡丽湾,37224.92857142857
3254,阳光城西郊半岛,22233.531914893618
3255,阳光花园,76977.33333333333
3256,阳光苑,13510.666666666666
3257,阳光逸城,28774.11111111111
3258,阳光郡,48269.90476190476
3259,阳光里,23234.8
3260,阳光银泰城,22757.0
3261,陆家桥新苑,21713.0
3262,隆和府,46934.0
3263,随塘,35668.0
3264,隐龙湾,17973.666666666668
3265,雅仕苑,56339.34782608696
3266,雅兰公寓,38185.0
3267,雅居乐国际花园,31123.131147540982
3268,雅戈尔御西湖,113372.0
3269,雅棠轩,37623.0
3270,雍和府,51023.0
3271,雍景湾(拱墅),72108.0
3272,雍景湾(萧山),29640.0
3273,雍澜府,25198.25
3274,雍熙山庄,33062.555555555555
3275,雍荣华庭,59832.5
3276,雨润星雨华府,16714.444444444445
3277,雷威沁园,19550.4
3278,霞湾巷小区,45391.0
3279,青六商务大厦,12092.333333333334
3280,青园小区,49122.0
3281,青城嘉园,14650.5
3282,青城山语间,34533.25
3283,青山印象府,22787.70909090909
3284,青山湖玫瑰园,56255.857142857145
3285,青山鹤岭,20535.186274509804
3286,青年路小区,45573.166666666664
3287,青春坊,45957.6
3288,青春都市公寓,58629.0
3289,青枫墅园,50286.0
3290,青枫墅园三期,47910.90243902439
3291,青枫墅园二期-鹭语阁排屋,82011.57142857143
3292,青莎阁,50527.0
3293,青蓝雅苑,5325.0
3294,青龙公寓,15710.0
3295,静安花苑,44539.75
3296,静怡花苑,41018.75
3297,韩家弄,25984.0
3298,顺发吉祥半岛,73832.5
3299,顺发和美家,71936.8
3300,顺发堤香,45308.166666666664
3301,顺发康庄,34499.90909090909
3302,顺发恒园,56170.0
3303,顺发旭辉国悦府,52625.333333333336
3304,顺发旺角城,45409.6
3305,顺发旺角城二期,46492.5
3306,顺发江南丽锦,59587.333333333336
3307,顺发美哉美城,85407.4375
3308,顺昌花园,17713.153846153848
3309,顺达丁香苑,16298.8
3310,顺达花苑东区,19445.14285714286
3311,顺达花苑西区,19443.333333333332
3312,领骏世界,29196.166666666668
3313,颐和山庄,22412.73076923077
3314,颐和花园,30423.85714285714
3315,颐景园,51714.23529411765
3316,颐景山庄,25569.884615384617
3317,风尚蓝湾,20060.060606060608
3318,风情街小区,24373.75
3319,风景大院,73524.0
3320,风景蝶院留园,37568.416666666664
3321,风清苑,20118.0
3322,风雅乐府,48137.6
3323,风雅钱塘,61894.0
3324,飞虹丁香花园,23741.9375
3325,飞鸟客,33795.875
3326,首开·德胜上郡,41758.818181818184
3327,首开东城金茂府,71181.66666666667
3328,首开国风美域,49251.5
3329,首开望宸,42916.46153846154
3330,首开杭州金茂府,90013.5
3331,香吉公寓,37057.0
3332,香山人家,25302.666666666668
3333,香山四季公馆,14968.666666666666
3334,香格名苑,20340.0
3335,香榭里花园,28613.18181818182
3336,香樟公寓,51460.04
3337,香樟名苑,16396.5
3338,香洲里,67339.0
3339,香港兴业耦园,73189.0
3340,香源公寓,37092.0
3341,香溢公寓,13074.0
3342,香溢花园,18104.5
3343,香滨湾花园,33421.0
3344,香石公寓,57087.25
3345,马也美上,14890.0
3346,马塍路11号,94030.0
3347,马塍路13号,89886.33333333333
3348,马塍路16号,87536.0
3349,马塍路19号,94912.0
3350,马塍路29号,104183.0
3351,马塍路32号,92162.8
3352,马塍路33号,94896.0
3353,马塍路35号,103408.33333333333
3354,马塍路4号,69702.0
3355,马塍路8号,95850.5
3356,马家弄21.22.25号,36642.0
3357,马市街,43027.57142857143
3358,马溪东苑,14061.0
3359,马溪苑,16840.333333333332
3360,骆驼桥东河下,40705.0
3361,高官弄公寓,45169.0
3362,高教新村,81849.14285714286
3363,高桥小区,33871.0
3364,高沙百盛苑,24508.0
3365,高润云杉郡,27970.093023255813
3366,高第府,27063.6
3367,高运学林尚苑,47010.833333333336
3368,高运尚悦府,11290.5
3369,高运莱茵传奇,56329.88888888889
3370,高运锦园,34782.0
3371,高运高庄,30199.625
3372,鸡鹅市弄,21049.0
3373,鸥江公寓,57900.0
3374,鸿兴城巧克力公馆,17949.2
3375,鸿港华庭,20925.0
3376,鸿盛家园,16047.2
3377,鹳山社区,23319.0
3378,鹿山时代,25067.5
3379,麒麟街小区,61863.333333333336
3380,麓园,31373.44
3381,黄姑山小区,43190.0
3382,黄姑山庄,39447.0
3383,黄姑山路22号,36615.0
3384,黄工厂弄,38939.5
3385,黄醋园,39935.0
3386,黄金水岸,16846.0
3387,黄鹤山居,21158.533333333333
3388,黄龙公寓,42642.5
